Timestamp	Pitch(deg)	Roll(deg)	Yaw(deg)
2023-10-31 15:25:34.511612	-2,361726	5,487453	159,999008
2023-10-31 15:25:34.560626	-2,435169	5,736598	160,008377
2023-10-31 15:25:34.601627	-2,504257	5,988945	160,016998
2023-10-31 15:25:34.662766	-2,568100	6,236220	160,012268
2023-10-31 15:25:34.691769	-2,630969	6,486898	160,008224
2023-10-31 15:25:34.740756	-2,686949	6,743415	159,967896
2023-10-31 15:25:34.791979	-2,748418	6,976786	159,928833
2023-10-31 15:25:34.830795	-3,005087	7,695832	159,801804
2023-10-31 15:25:34.881072	-3,067423	7,824490	159,776245
2023-10-31 15:25:34.930849	-3,132638	7,926588	159,767273
2023-10-31 15:25:34.980847	-3,198037	8,007526	159,753677
2023-10-31 15:25:35.030016	-3,261865	8,066586	159,742111
2023-10-31 15:25:35.080141	-3,325863	8,109484	159,735657
2023-10-31 15:25:35.121413	-3,389450	8,142615	159,730865
2023-10-31 15:25:35.170874	-3,448993	8,157910	159,725586
2023-10-31 15:25:35.221022	-3,506740	8,162267	159,711533
2023-10-31 15:25:35.260371	-3,567244	8,149023	159,712738
2023-10-31 15:25:35.310809	-3,629341	8,129551	159,715607
2023-10-31 15:25:35.360814	-3,689726	8,103895	159,728622
2023-10-31 15:25:35.401078	-3,747185	8,071331	159,736862
2023-10-31 15:25:35.441092	-3,804127	8,030874	159,741272
2023-10-31 15:25:35.481090	-3,858096	7,986887	159,740662
2023-10-31 15:25:35.530104	-3,913862	7,938346	159,748215
2023-10-31 15:25:35.571107	-3,971082	7,881695	159,759293
2023-10-31 15:25:35.611264	-4,028918	7,816113	159,774780
2023-10-31 15:25:35.672616	-4,193536	7,590510	159,805023
2023-10-31 15:25:35.701611	-4,250649	7,506292	159,822205
2023-10-31 15:25:35.751539	-4,309429	7,417164	159,838837
2023-10-31 15:25:35.800651	-4,365842	7,324965	159,848495
2023-10-31 15:25:35.841485	-4,422664	7,226439	159,866028
2023-10-31 15:25:35.891481	-4,476402	7,125631	159,884903
2023-10-31 15:25:35.931635	-4,528771	7,025214	159,914505
2023-10-31 15:25:35.981912	-4,579216	6,924171	159,943832
2023-10-31 15:25:36.031465	-4,626487	6,822183	159,961472
2023-10-31 15:25:36.081467	-4,673385	6,710882	159,986725
2023-10-31 15:25:36.130923	-4,717732	6,595421	160,012878
2023-10-31 15:25:36.170293	-4,763743	6,481300	160,042603
2023-10-31 15:25:36.220520	-4,805925	6,363531	160,065720
2023-10-31 15:25:36.260404	-4,851567	6,242896	160,095230
2023-10-31 15:25:36.311196	-4,891981	6,121294	160,122345
2023-10-31 15:25:36.360335	-4,932329	5,999641	160,155716
2023-10-31 15:25:36.401448	-4,969803	5,873587	160,185196
2023-10-31 15:25:36.440425	-5,004808	5,745363	160,212799
2023-10-31 15:25:36.481536	-5,040325	5,616695	160,242889
2023-10-31 15:25:36.531552	-5,075204	5,487977	160,274567
2023-10-31 15:25:36.571556	-5,107140	5,355908	160,303955
2023-10-31 15:25:36.611621	-5,142749	5,222813	160,341431
2023-10-31 15:25:36.661015	-5,175761	5,089557	160,377701
2023-10-31 15:25:36.723887	-5,210265	4,961290	160,421310
2023-10-31 15:25:36.750889	-5,237388	4,830543	160,455200
2023-10-31 15:25:36.800231	-5,263105	4,696274	160,492752
2023-10-31 15:25:36.851427	-5,294223	4,558127	160,547836
2023-10-31 15:25:36.891426	-5,320448	4,421779	160,587158
2023-10-31 15:25:36.931951	-5,348712	4,276276	160,636337
2023-10-31 15:25:36.980952	-5,372376	4,130223	160,671906
2023-10-31 15:25:37.030975	-5,400042	3,986445	160,721420
2023-10-31 15:25:37.071976	-5,425118	3,845008	160,766800
2023-10-31 15:25:37.122054	-5,448458	3,707755	160,807495
2023-10-31 15:25:37.170905	-5,469806	3,569595	160,838562
2023-10-31 15:25:37.220890	-5,491958	3,420114	160,877167
2023-10-31 15:25:37.261904	-5,513505	3,268092	160,919708
2023-10-31 15:25:37.312409	-5,533525	3,119647	160,957718
2023-10-31 15:25:37.361057	-5,554534	2,975930	161,005493
2023-10-31 15:25:37.411341	-5,574314	2,832339	161,046692
2023-10-31 15:25:37.460221	-5,593808	2,689849	161,088821
2023-10-31 15:25:37.500224	-5,612952	2,542650	161,137299
2023-10-31 15:25:37.540866	-5,666180	1,950749	161,326904
2023-10-31 15:25:37.590363	-5,678288	1,797103	161,376419
2023-10-31 15:25:37.641021	-5,689950	1,646820	161,434082
2023-10-31 15:25:37.703019	-5,726372	0,897599	161,667389
2023-10-31 15:25:37.731541	-5,733228	0,742829	161,717926
2023-10-31 15:25:37.781544	-5,742619	-0,025095	161,974747
2023-10-31 15:25:37.821760	-5,744577	-0,173972	162,039185
2023-10-31 15:25:37.871312	-5,742640	-0,323702	162,088394
2023-10-31 15:25:37.922355	-5,743621	-0,469696	162,141556
2023-10-31 15:25:37.971148	-5,742102	-0,623139	162,192917
2023-10-31 15:25:38.022458	-5,737722	-0,776952	162,236526
2023-10-31 15:25:38.071086	-5,729920	-0,934147	162,278961
2023-10-31 15:25:38.110840	-5,723514	-1,088299	162,326736
2023-10-31 15:25:38.160472	-5,718737	-1,242382	162,377960
2023-10-31 15:25:38.211428	-5,714755	-1,392938	162,434052
2023-10-31 15:25:38.261049	-5,707642	-1,542266	162,483459
2023-10-31 15:25:38.323306	-5,579762	-2,889147	162,943222
2023-10-31 15:25:38.351819	-5,560950	-3,043058	162,989334
2023-10-31 15:25:38.401816	-5,542225	-3,196360	163,030426
2023-10-31 15:25:38.451892	-5,525938	-3,346635	163,078690
2023-10-31 15:25:38.500123	-5,511501	-3,495339	163,133377
2023-10-31 15:25:38.540998	-5,492419	-3,642266	163,185806
2023-10-31 15:25:38.581259	-5,468696	-3,787714	163,229202
2023-10-31 15:25:38.631601	-5,446362	-3,930758	163,280411
2023-10-31 15:25:38.681884	-5,423227	-4,077009	163,325684
2023-10-31 15:25:38.712436	-5,399317	-4,224193	163,367661
2023-10-31 15:25:38.760375	-5,372074	-4,370949	163,405930
2023-10-31 15:25:38.811026	-5,347197	-4,511315	163,448883
2023-10-31 15:25:38.860551	-5,201696	-5,216976	163,656891
2023-10-31 15:25:38.911203	-5,169519	-5,360224	163,695175
2023-10-31 15:25:38.960596	-5,137455	-5,498278	163,737793
2023-10-31 15:25:39.011888	-5,107286	-5,638400	163,791489
2023-10-31 15:25:39.060403	-5,074586	-5,777072	163,835480
2023-10-31 15:25:39.123135	-4,885532	-6,447500	164,001312
2023-10-31 15:25:39.151640	-4,852077	-6,578724	164,043823
2023-10-31 15:25:39.191782	-4,813437	-6,708938	164,080780
2023-10-31 15:25:39.230803	-4,773129	-6,835454	164,111603
2023-10-31 15:25:39.280916	-4,731590	-6,960573	164,133820
2023-10-31 15:25:39.331906	-4,690914	-7,087847	164,166580
2023-10-31 15:25:39.381445	-4,645627	-7,215505	164,198196
2023-10-31 15:25:39.431739	-4,597751	-7,343620	164,224319
2023-10-31 15:25:39.480862	-4,551332	-7,468556	164,247314
2023-10-31 15:25:39.530222	-4,506328	-7,592669	164,275055
2023-10-31 15:25:39.571451	-4,462556	-7,714269	164,310822
2023-10-31 15:25:39.621897	-4,415493	-7,836965	164,341553
2023-10-31 15:25:39.671778	-4,367849	-7,957148	164,366257
2023-10-31 15:25:39.721436	-4,318885	-8,075531	164,387939
2023-10-31 15:25:39.761441	-4,269516	-8,189616	164,420303
2023-10-31 15:25:39.801445	-4,216035	-8,305593	164,442963
2023-10-31 15:25:39.851169	-4,165395	-8,422990	164,469833
