Time [s];Sway Acc [m/s2];Surge Acc [m/s2];Heave Acc[m/s2]
2.961000;0.026933;0.169470;0.110900
2.961500;-0.061873;0.175800;0.182180
2.962000;-0.165740;0.165150;0.242330
2.962500;-0.251100;0.146830;0.284180
2.963000;-0.331320;0.134060;0.277870
2.963500;-0.397780;0.119070;0.252130
2.964000;-0.439170;0.095588;0.216010
2.964500;-0.449350;0.069545;0.155280
2.965000;-0.427940;0.043562;0.108390
2.965500;-0.398450;0.029093;0.055571
2.966000;-0.363800;0.029654;0.019496
2.966500;-0.317120;0.016790;0.006739
2.967000;-0.262940;0.012494;0.002856
2.967500;-0.214110;0.018515;0.000866
2.968000;-0.142710;0.021420;-0.015207
2.968500;-0.056409;0.017244;-0.044778
2.969000;0.023845;0.001882;-0.091150
2.969500;0.098645;-0.005766;-0.144780
2.970000;0.156090;-0.018934;-0.217390
2.970500;0.189350;-0.031113;-0.262810
2.971000;0.206510;-0.046719;-0.290050
2.971500;0.205370;-0.058057;-0.294590
2.972000;0.187050;-0.063838;-0.291890
2.972500;0.179850;-0.076404;-0.284880
2.973000;0.169000;-0.082013;-0.273560
2.973500;0.161910;-0.091448;-0.243750
2.974000;0.173180;-0.099029;-0.196140
2.974500;0.196270;-0.093702;-0.156000
2.975000;0.222540;-0.099170;-0.116100
2.975500;0.233400;-0.095943;-0.069993
2.976000;0.260530;-0.093935;-0.033983
2.976500;0.292880;-0.095543;0.003324
2.977000;0.298240;-0.082172;0.011101
2.977500;0.318090;-0.067680;-0.000237
2.978000;0.350790;-0.066978;-0.013043
2.978500;0.362130;-0.056240;-0.030503
2.979000;0.365340;-0.042068;-0.066092
2.979500;0.381720;-0.055053;-0.087510
2.980000;0.395580;-0.063650;-0.082370
2.980500;0.400840;-0.059107;-0.058169
2.981000;0.413500;-0.069529;-0.021057
2.981500;0.408770;-0.077766;0.019630
2.982000;0.411810;-0.087972;0.072278
2.982500;0.400370;-0.093221;0.144750
2.983000;0.373920;-0.091141;0.206000
2.983500;0.347970;-0.091575;0.277780
2.984000;0.304900;-0.086633;0.331560
2.984500;0.241230;-0.076170;0.376590
2.985000;0.193460;-0.067618;0.410050
2.985500;0.143640;-0.062210;0.425790
2.986000;0.088404;-0.042890;0.440950
2.986500;0.055863;-0.032142;0.430150
2.987000;0.022991;-0.020623;0.423290
2.987500;-0.002511;-0.011423;0.415200
2.988000;-0.018307;0.003951;0.392640
2.988500;-0.034453;0.023350;0.360480
2.989000;-0.065596;0.038065;0.329420
2.989500;-0.083883;0.051661;0.304190
2.990000;-0.098336;0.046948;0.290260
2.990500;-0.116710;0.051755;0.255260
2.991000;-0.137960;0.045415;0.207380
2.991500;-0.161870;0.041837;0.144370
2.992000;-0.171050;0.032946;0.061167
2.992500;-0.179890;0.006765;-0.014152
2.993000;-0.183240;-0.013572;-0.084772
2.993500;-0.189520;-0.032715;-0.154070
2.994000;-0.177670;-0.043958;-0.210780
2.994500;-0.153290;-0.064759;-0.245440
2.995000;-0.129390;-0.067362;-0.252840
2.995500;-0.088560;-0.056195;-0.251900
2.996000;-0.038555;-0.046646;-0.245490
2.996500;0.008494;-0.039759;-0.228950
2.997000;0.065007;-0.025360;-0.232620
2.997500;0.114910;-0.005981;-0.242320
2.998000;0.162460;0.007755;-0.249410
2.998500;0.202550;0.007958;-0.263650
2.999000;0.212860;0.010979;-0.276980
2.999500;0.215910;0.003213;-0.303280
3.000000;0.188490;0.004904;-0.323160
3.000500;0.134410;-0.006300;-0.340700
3.001000;0.073170;-0.007372;-0.340850
3.001500;0.021131;-0.015544;-0.332050
3.002000;-0.037901;-0.018653;-0.298400
3.002500;-0.083301;-0.016219;-0.274850
3.003000;-0.109430;-0.015958;-0.250380
3.003500;-0.109550;-0.029603;-0.230990
3.004000;-0.081555;-0.027266;-0.204650
3.004500;-0.047791;-0.020133;-0.201060
3.005000;0.008897;-0.008534;-0.226330
3.005500;0.081338;-0.011784;-0.264220
3.006000;0.146630;-0.012486;-0.302170
3.006500;0.182690;0.006298;-0.339330
3.007000;0.231810;0.008626;-0.369060
3.007500;0.293090;0.002027;-0.384210
3.008000;0.326350;0.002631;-0.400050
3.008500;0.337830;0.010424;-0.418540
3.009000;0.333380;0.008166;-0.436820
3.009500;0.282900;0.010412;-0.444540
3.010000;0.222230;-0.003444;-0.426420
3.010500;0.122530;-0.008185;-0.370700
3.011000;0.004095;0.000086;-0.322600
3.011500;-0.123490;-0.015274;-0.275660
3.012000;-0.244150;-0.033473;-0.217490
3.012500;-0.353700;-0.051009;-0.166480
3.013000;-0.439380;-0.063960;-0.097118
3.013500;-0.490700;-0.077554;-0.040554
3.014000;-0.514820;-0.092959;0.002883
3.014500;-0.525110;-0.099370;0.011200
3.015000;-0.501710;-0.127370;0.034438
3.015500;-0.460300;-0.156720;0.068154
3.016000;-0.445590;-0.159280;0.103940
3.016500;-0.408730;-0.182570;0.136930
3.017000;-0.381970;-0.196010;0.167780
3.017500;-0.361640;-0.207350;0.192800
3.018000;-0.345210;-0.214080;0.226810
3.018500;-0.304450;-0.217780;0.251990
3.019000;-0.268050;-0.219650;0.286500
3.019500;-0.238290;-0.221970;0.314880
3.020000;-0.196640;-0.223340;0.323580
3.020500;-0.156630;-0.223480;0.322280
3.021000;-0.116520;-0.225790;0.323890
3.021500;-0.091187;-0.219140;0.342090
3.022000;-0.060770;-0.212220;0.344890
3.022500;-0.014208;-0.205350;0.359790
3.023000;0.048838;-0.196560;0.364550
3.023500;0.106370;-0.181360;0.371170
3.024000;0.172250;-0.172100;0.364620
3.024500;0.240540;-0.161630;0.383370
3.025000;0.280200;-0.140510;0.396030
3.025500;0.295370;-0.118170;0.425190
3.026000;0.301660;-0.090490;0.446980
3.026500;0.293730;-0.059589;0.458670
3.027000;0.281400;-0.037590;0.454070
3.027500;0.260690;-0.009046;0.430570
3.028000;0.240130;0.016856;0.382370
3.028500;0.253430;0.034551;0.314060
3.029000;0.266240;0.056268;0.236560
3.029500;0.298090;0.072105;0.155360
3.030000;0.347770;0.082853;0.067586
3.030500;0.405240;0.095252;-0.011880
3.031000;0.468650;0.106410;-0.084825
3.031500;0.544420;0.124800;-0.181790
3.032000;0.607200;0.133960;-0.258970
3.032500;0.673120;0.134930;-0.328170
3.033000;0.715200;0.155620;-0.401780
3.033500;0.743560;0.161820;-0.471960
3.034000;0.764830;0.163070;-0.528920
3.034500;0.745390;0.162420;-0.580170
3.035000;0.712630;0.156930;-0.603050
3.035500;0.671180;0.145610;-0.616480
3.036000;0.595590;0.142180;-0.619940
3.036500;0.495830;0.135330;-0.610180
3.037000;0.396480;0.121160;-0.589750
3.037500;0.300990;0.098909;-0.544440
3.038000;0.217330;0.078812;-0.493130
3.038500;0.119440;0.058766;-0.431140
3.039000;0.034441;0.026883;-0.382420
3.039500;-0.034519;0.006626;-0.350740
3.040000;-0.084343;-0.021223;-0.336250
3.040500;-0.117770;-0.047839;-0.318200
3.041000;-0.141800;-0.061117;-0.289100
3.041500;-0.126650;-0.089223;-0.272730
3.042000;-0.112910;-0.112470;-0.261820
3.042500;-0.103630;-0.126840;-0.259400
3.043000;-0.083639;-0.139850;-0.254490
3.043500;-0.046634;-0.164220;-0.243880
3.044000;-0.028159;-0.190330;-0.205270
3.044500;-0.004990;-0.207290;-0.160970
3.045000;0.036126;-0.227230;-0.114280
3.045500;0.054230;-0.236770;-0.073250
3.046000;0.065220;-0.247730;-0.034198
3.046500;0.081591;-0.269810;0.006973
3.047000;0.081862;-0.283240;0.060290
3.047500;0.062895;-0.286640;0.116380
3.048000;0.043812;-0.289960;0.177780
3.048500;0.016217;-0.285000;0.251620
3.049000;-0.024612;-0.272690;0.318780
3.049500;-0.069151;-0.257570;0.375880
3.050000;-0.118310;-0.233060;0.407110
3.050500;-0.161890;-0.212310;0.431180
3.051000;-0.185810;-0.210440;0.442320
3.051500;-0.220400;-0.198350;0.439430
3.052000;-0.234910;-0.188590;0.405930
3.052500;-0.213350;-0.202960;0.386400
3.053000;-0.194160;-0.194360;0.353700
3.053500;-0.179390;-0.186000;0.331210
3.054000;-0.127990;-0.192100;0.307660
3.054500;-0.038491;-0.195870;0.280010
3.055000;0.058618;-0.200320;0.256920
3.055500;0.156310;-0.202470;0.244530
3.056000;0.256250;-0.204210;0.240610
3.056500;0.346440;-0.212040;0.243850
3.057000;0.389050;-0.217500;0.288470
3.057500;0.393330;-0.211890;0.350060
3.058000;0.376370;-0.208820;0.437800
3.058500;0.325330;-0.203690;0.536250
3.059000;0.236830;-0.196700;0.615590
3.059500;0.124410;-0.193910;0.688000
3.060000;-0.000426;-0.200010;0.758150
3.060500;-0.134360;-0.190470;0.817830
3.061000;-0.269960;-0.197550;0.857100
3.061500;-0.373910;-0.197930;0.880490
3.062000;-0.453940;-0.199760;0.857830
3.062500;-0.507030;-0.198950;0.806660
3.063000;-0.520930;-0.197820;0.737240
3.063500;-0.484760;-0.194800;0.666390
3.064000;-0.417660;-0.193390;0.584060
3.064500;-0.340030;-0.182810;0.509530
3.065000;-0.228340;-0.170590;0.410750
3.065500;-0.093113;-0.171460;0.306960
3.066000;0.027607;-0.167150;0.224180
3.066500;0.145900;-0.178390;0.160420
3.067000;0.240710;-0.175690;0.121930
3.067500;0.317290;-0.171180;0.074271
3.068000;0.359370;-0.168420;0.032522
3.068500;0.354590;-0.161330;-0.009799
3.069000;0.337350;-0.175630;-0.012325
3.069500;0.302910;-0.184620;0.007281
3.070000;0.241730;-0.160960;0.041871
3.070500;0.175590;-0.175090;0.069145
3.071000;0.108140;-0.155320;0.110910
3.071500;0.027202;-0.146930;0.130890
3.072000;-0.027766;-0.147820;0.178940
3.072500;-0.063718;-0.122620;0.213320
3.073000;-0.096278;-0.095073;0.231820
3.073500;-0.065907;-0.101090;0.243760
3.074000;-0.012934;-0.092114;0.224320
3.074500;0.019182;-0.069483;0.198240
3.075000;0.098691;-0.078718;0.171270
3.075500;0.163310;-0.064891;0.163850
3.076000;0.206630;-0.049590;0.154050
3.076500;0.264470;-0.043934;0.139630
3.077000;0.320120;-0.034988;0.102970
3.077500;0.359260;-0.040360;0.080429
3.078000;0.403520;-0.052366;0.062668
3.078500;0.446450;-0.071432;0.047246
3.079000;0.464490;-0.075287;0.032896
3.079500;0.464530;-0.084756;0.007868
3.080000;0.469270;-0.091542;0.001057
3.080500;0.458100;-0.085318;0.002263
3.081000;0.465410;-0.081552;0.037300
3.081500;0.483970;-0.075835;0.086119
3.082000;0.495440;-0.053950;0.129110
3.082500;0.519380;-0.037249;0.162380
3.083000;0.542530;-0.023631;0.226800
3.083500;0.521610;0.018084;0.280090
3.084000;0.490700;0.040329;0.326300
3.084500;0.447440;0.050463;0.379460
3.085000;0.361800;0.070761;0.411460
3.085500;0.272660;0.071085;0.437000
3.086000;0.185260;0.061917;0.458430
3.086500;0.111900;0.045387;0.455510
3.087000;0.038060;0.024249;0.431650
3.087500;-0.034962;-0.001897;0.405150
3.088000;-0.078611;-0.023729;0.377620
3.088500;-0.112520;-0.033042;0.345200
3.089000;-0.122760;-0.051731;0.308870
3.089500;-0.104670;-0.066132;0.271830
3.090000;-0.074222;-0.072952;0.212660
3.090500;-0.050390;-0.074620;0.158680
3.091000;-0.006665;-0.083145;0.098626
3.091500;0.049616;-0.078390;0.049412
3.092000;0.099855;-0.074708;-0.005890
3.092500;0.146130;-0.075022;-0.053241
3.093000;0.179820;-0.076809;-0.099916
3.093500;0.218690;-0.085415;-0.112690
3.094000;0.230760;-0.090937;-0.098061
3.094500;0.214480;-0.093742;-0.069923
3.095000;0.188390;-0.093097;-0.028161
3.095500;0.147110;-0.094479;0.000300
3.096000;0.061162;-0.080559;0.041146
3.096500;-0.017641;-0.083020;0.081829
3.097000;-0.090828;-0.078717;0.140930
3.097500;-0.167010;-0.081246;0.185270
3.098000;-0.229700;-0.083398;0.229050
3.098500;-0.275590;-0.093227;0.264000
3.099000;-0.300120;-0.098663;0.307500
3.099500;-0.291040;-0.109360;0.329330
3.100000;-0.260980;-0.121050;0.339260
3.100500;-0.217610;-0.122340;0.326530
3.101000;-0.142630;-0.127610;0.297820
3.101500;-0.051558;-0.132370;0.247900
3.102000;0.043164;-0.132990;0.207790
3.102500;0.153420;-0.148270;0.163840
3.103000;0.230690;-0.143740;0.127020
3.103500;0.294680;-0.130850;0.109560
3.104000;0.353990;-0.123110;0.106960
3.104500;0.388550;-0.096400;0.120210
3.105000;0.410340;-0.090914;0.115070
3.105500;0.407860;-0.074739;0.112760
3.106000;0.385960;-0.044627;0.096808
3.106500;0.379500;-0.079965;0.114140
3.107000;0.311190;-0.056104;0.121240
3.107500;0.261220;-0.035394;0.136400
3.108000;0.174370;-0.013790;0.143580
3.108500;0.100640;-0.032694;0.171110
3.109000;0.021916;-0.031514;0.209810
3.109500;-0.083266;-0.005924;0.223220
3.110000;-0.137960;-0.034470;0.267370
3.110500;-0.196000;-0.053179;0.293560
3.111000;-0.255430;-0.057306;0.284460
3.111500;-0.301580;-0.067438;0.286720
3.112000;-0.306640;-0.084394;0.260590
3.112500;-0.295890;-0.098765;0.254970
3.113000;-0.256980;-0.108810;0.213240
3.113500;-0.193080;-0.109810;0.147940
3.114000;-0.089804;-0.113270;0.057510
3.114500;0.030979;-0.125320;-0.015163
3.115000;0.170400;-0.132880;-0.072820
3.115500;0.293130;-0.120760;-0.101270
3.116000;0.421130;-0.135070;-0.110630
3.116500;0.542240;-0.141880;-0.082142
3.117000;0.602860;-0.115900;-0.033847
3.117500;0.646900;-0.121390;0.055390
3.118000;0.670730;-0.120150;0.174650
3.118500;0.636980;-0.104170;0.284060
3.119000;0.593980;-0.106560;0.410610
3.119500;0.534700;-0.113370;0.500630
3.120000;0.459560;-0.111750;0.574230
3.120500;0.370870;-0.109720;0.652150
3.121000;0.270480;-0.115730;0.708430
3.121500;0.171500;-0.113280;0.748870
3.122000;0.088309;-0.120360;0.771440
3.122500;0.025223;-0.123670;0.774670
3.123000;-0.020949;-0.125460;0.752780
3.123500;-0.031398;-0.141910;0.737560
3.124000;-0.025551;-0.138550;0.715300
3.124500;0.007234;-0.141480;0.684790
3.125000;0.079159;-0.151230;0.647310
3.125500;0.157700;-0.143410;0.583880
3.126000;0.245390;-0.138590;0.519390
3.126500;0.332680;-0.145110;0.473340
3.127000;0.411560;-0.141810;0.435410
3.127500;0.454730;-0.132990;0.389870
3.128000;0.485500;-0.133530;0.346780
3.128500;0.485920;-0.132630;0.286510
3.129000;0.447580;-0.129450;0.220120
3.129500;0.389940;-0.132180;0.172900
3.130000;0.295730;-0.126680;0.142330
3.130500;0.188870;-0.129140;0.144410
3.131000;0.095446;-0.139850;0.166680
3.131500;-0.024910;-0.141020;0.174930
3.132000;-0.136080;-0.150180;0.194760
3.132500;-0.225980;-0.170460;0.231780
3.133000;-0.311050;-0.187320;0.272410
3.133500;-0.378820;-0.196220;0.310010
3.134000;-0.424110;-0.204890;0.329550
3.134500;-0.466630;-0.208650;0.337900
3.135000;-0.481070;-0.225600;0.333110
3.135500;-0.485930;-0.245500;0.322950
3.136000;-0.475630;-0.263220;0.310900
3.136500;-0.442480;-0.275130;0.289640
3.137000;-0.413910;-0.302640;0.282010
3.137500;-0.384670;-0.327120;0.273690
3.138000;-0.347000;-0.347410;0.267710
3.138500;-0.323750;-0.370920;0.286920
3.139000;-0.318740;-0.387230;0.333240
3.139500;-0.286440;-0.412690;0.366710
3.140000;-0.246370;-0.434100;0.416710
3.140500;-0.228380;-0.442020;0.465390
3.141000;-0.193840;-0.448620;0.487210
3.141500;-0.166370;-0.458910;0.521370
3.142000;-0.157120;-0.453500;0.535910
3.142500;-0.166180;-0.427910;0.543650
3.143000;-0.178650;-0.410090;0.543600
3.143500;-0.184500;-0.397960;0.535080
3.144000;-0.193240;-0.368270;0.524090
3.144500;-0.203070;-0.336270;0.523290
3.145000;-0.182890;-0.307870;0.517710
3.145500;-0.131640;-0.287180;0.489330
3.146000;-0.093743;-0.266340;0.460140
3.146500;-0.045180;-0.233870;0.405860
3.147000;0.008918;-0.186700;0.336570
3.147500;0.062033;-0.173280;0.270830
3.148000;0.121720;-0.155390;0.223420
3.148500;0.170760;-0.131630;0.155780
3.149000;0.226930;-0.118070;0.100460
3.149500;0.303110;-0.120570;0.052662
3.150000;0.376610;-0.123530;0.021862
3.150500;0.424980;-0.103010;-0.002710
3.151000;0.491290;-0.102830;-0.023234
3.151500;0.570750;-0.110440;-0.018781
3.152000;0.609270;-0.091068;-0.008521
3.152500;0.655770;-0.070591;0.002700
3.153000;0.696950;-0.064234;0.024124
3.153500;0.740260;-0.054106;0.041372
3.154000;0.758720;-0.019975;0.031053
3.154500;0.775730;-0.019893;0.008600
3.155000;0.771040;-0.017704;-0.032405
3.155500;0.719090;0.023835;-0.086816
3.156000;0.674370;0.013046;-0.131290
3.156500;0.594170;-0.031097;-0.187010
3.157000;0.488910;0.005091;-0.186870
3.157500;0.356500;-0.001694;-0.229660
3.158000;0.252230;-0.033807;-0.230540
3.158500;0.161990;-0.049379;-0.237590
3.159000;0.068822;-0.045488;-0.276470
3.159500;0.025458;-0.094699;-0.269630
3.160000;-0.004604;-0.134200;-0.297050
3.160500;-0.031060;-0.114400;-0.334030
3.161000;-0.027460;-0.154740;-0.364250
3.161500;-0.012310;-0.189010;-0.407600
3.162000;-0.045913;-0.182580;-0.445890
3.162500;-0.049098;-0.200150;-0.470410
3.163000;-0.047051;-0.195370;-0.495890
3.163500;-0.020394;-0.219720;-0.516330
3.164000;0.011058;-0.237780;-0.534300
3.164500;0.031029;-0.202910;-0.560140
3.165000;0.084351;-0.247830;-0.575090
3.165500;0.073760;-0.214930;-0.549880
3.166000;0.073976;-0.226160;-0.507210
3.166500;0.072049;-0.233950;-0.441170
3.167000;0.021495;-0.194300;-0.413490
3.167500;-0.015287;-0.193370;-0.357570
3.168000;-0.036665;-0.220130;-0.296740
3.168500;-0.095985;-0.215890;-0.219240
3.169000;-0.149120;-0.225150;-0.115300
3.169500;-0.195770;-0.228300;-0.039429
3.170000;-0.246100;-0.236600;0.038083
3.170500;-0.276700;-0.263820;0.119050
3.171000;-0.320690;-0.276460;0.222800
3.171500;-0.334920;-0.311650;0.344000
3.172000;-0.344360;-0.310780;0.451740
3.172500;-0.328690;-0.335160;0.554740
3.173000;-0.306040;-0.344070;0.640470
3.173500;-0.298810;-0.338490;0.696770
3.174000;-0.246330;-0.367150;0.781360
3.174500;-0.220600;-0.348900;0.853990
3.175000;-0.213720;-0.320280;0.897590
3.175500;-0.159930;-0.329010;0.951220
3.176000;-0.122590;-0.301350;0.972030
3.176500;-0.090364;-0.271470;0.967800
3.177000;-0.018184;-0.254130;0.966120
3.177500;0.042183;-0.221620;0.930850
3.178000;0.105600;-0.198810;0.884360
3.178500;0.184090;-0.187110;0.816670
3.179000;0.242870;-0.154850;0.721580
3.179500;0.291760;-0.131390;0.629280
3.180000;0.314100;-0.120580;0.560030
3.180500;0.298860;-0.085386;0.502870
3.181000;0.273160;-0.053981;0.456740
3.181500;0.234790;-0.038995;0.433430
3.182000;0.186570;-0.042592;0.417380
3.182500;0.116770;-0.020555;0.403400
3.183000;0.022361;-0.014276;0.393860
3.183500;-0.059639;-0.023436;0.394680
3.184000;-0.144810;-0.023157;0.402940
3.184500;-0.230720;-0.031989;0.402970
3.185000;-0.292470;-0.052284;0.399150
3.185500;-0.326200;-0.074738;0.381130
3.186000;-0.326210;-0.095408;0.364920
3.186500;-0.290080;-0.114250;0.337900
3.187000;-0.232330;-0.139900;0.293910
3.187500;-0.159940;-0.159810;0.256800
3.188000;-0.068863;-0.164890;0.199870
3.188500;0.018926;-0.164710;0.167220
3.189000;0.113100;-0.181390;0.147580
3.189500;0.184580;-0.179860;0.121510
3.190000;0.245540;-0.193140;0.095441
3.190500;0.292460;-0.193460;0.068280
3.191000;0.322160;-0.209120;0.030130
3.191500;0.330440;-0.223520;-0.011732
3.192000;0.319590;-0.233080;-0.056705
3.192500;0.305340;-0.252550;-0.110720
3.193000;0.272540;-0.261230;-0.143920
3.193500;0.236210;-0.284370;-0.167300
3.194000;0.206570;-0.273620;-0.168590
3.194500;0.177950;-0.256230;-0.185330
3.195000;0.182650;-0.255090;-0.209380
3.195500;0.201540;-0.235590;-0.230230
3.196000;0.219010;-0.203080;-0.261340
3.196500;0.251880;-0.178760;-0.283310
3.197000;0.295290;-0.171320;-0.308620
3.197500;0.321020;-0.149960;-0.334050
3.198000;0.326210;-0.138480;-0.350850
3.198500;0.308830;-0.137820;-0.342370
3.199000;0.259630;-0.134460;-0.307550
3.199500;0.206910;-0.149400;-0.255230
3.200000;0.131390;-0.151820;-0.205430
3.200500;0.045414;-0.172160;-0.148050
3.201000;-0.033762;-0.200360;-0.088207
3.201500;-0.130340;-0.215760;-0.042949
3.202000;-0.206320;-0.244120;0.009820
3.202500;-0.285780;-0.257650;0.059305
3.203000;-0.348890;-0.266350;0.111180
3.203500;-0.381860;-0.273480;0.154970
3.204000;-0.392320;-0.266480;0.183430
3.204500;-0.398250;-0.259510;0.219020
3.205000;-0.386190;-0.250410;0.245640
3.205500;-0.367230;-0.252380;0.273410
3.206000;-0.372230;-0.250280;0.288830
3.206500;-0.372750;-0.238990;0.309060
3.207000;-0.364290;-0.240430;0.333140
3.207500;-0.373030;-0.237010;0.368300
3.208000;-0.409060;-0.234520;0.421060
3.208500;-0.441790;-0.236710;0.468700
3.209000;-0.469110;-0.241170;0.511780
3.209500;-0.499050;-0.239180;0.549980
3.210000;-0.536250;-0.239220;0.598290
3.210500;-0.582560;-0.232070;0.629280
3.211000;-0.620090;-0.227120;0.648000
3.211500;-0.642630;-0.223120;0.660300
3.212000;-0.671350;-0.200100;0.654850
3.212500;-0.634430;-0.193640;0.631680
3.213000;-0.551720;-0.195180;0.608500
3.213500;-0.467150;-0.180420;0.579300
3.214000;-0.352220;-0.170740;0.551500
3.214500;-0.224340;-0.170850;0.521030
3.215000;-0.103570;-0.170080;0.486360
3.215500;-0.002874;-0.157610;0.470270
3.216000;0.068900;-0.142980;0.449750
3.216500;0.102560;-0.125890;0.441010
3.217000;0.125110;-0.122910;0.427590
3.217500;0.111900;-0.107750;0.418980
3.218000;0.084786;-0.073642;0.401440
3.218500;0.075705;-0.065003;0.378110
3.219000;0.066082;-0.064142;0.362590
3.219500;0.051134;-0.056641;0.334750
3.220000;0.049071;-0.053305;0.300920
3.220500;0.065211;-0.043645;0.275760
3.221000;0.079634;-0.029394;0.245370
3.221500;0.086612;-0.009920;0.228830
3.222000;0.120020;-0.010204;0.216490
3.222500;0.161650;0.002830;0.197070
3.223000;0.201630;0.017758;0.149460
3.223500;0.255470;0.020095;0.102910
3.224000;0.307590;0.025673;0.051269
3.224500;0.335230;0.034472;0.001481
3.225000;0.338270;0.045157;-0.037292
3.225500;0.330640;0.047544;-0.081092
3.226000;0.311080;0.060466;-0.133800
3.226500;0.289630;0.064387;-0.182210
3.227000;0.276650;0.063640;-0.246340
3.227500;0.281740;0.050614;-0.322500
3.228000;0.288360;0.038749;-0.381230
3.228500;0.278810;0.034578;-0.432520
3.229000;0.286550;0.036074;-0.477890
3.229500;0.279040;0.041243;-0.519820
3.230000;0.271880;0.045660;-0.566740
3.230500;0.259150;0.044591;-0.612070
3.231000;0.241150;0.029430;-0.644890
3.231500;0.196800;0.060930;-0.670630
3.232000;0.148370;0.080312;-0.720280
3.232500;0.106610;0.024401;-0.741400
3.233000;-0.005026;0.075126;-0.779850
3.233500;-0.076360;0.111300;-0.817560
3.234000;-0.148470;-0.077422;-0.873350
3.234500;-0.267060;-0.026730;-0.802620
3.235000;-0.378110;-0.064511;-0.817840
3.235500;-0.405950;-0.146100;-0.747760
3.236000;-0.479490;-0.124540;-0.713620
3.236500;-0.527970;-0.139890;-0.695490
3.237000;-0.488780;-0.206280;-0.628440
